episode,mean_i,mean_c,var_i,var_c,loss
250,0.5437057018280029,0.5436921715736389,1.007154941558838,1.0080028772354126,-0.00020716601
251,0.5445746779441833,0.5445718169212341,1.0071784257888794,1.0080205202102661,0.00013627279
252,0.5461696982383728,0.5461926460266113,1.0072014331817627,1.0080379247665405,1.44277055e-05
253,0.5462529063224792,0.5462708473205566,1.007227897644043,1.0080561637878418,0.00018676533
254,0.5468447208404541,0.5468681454658508,1.0072543621063232,1.0080742835998535,4.8398622e-05
255,0.5469088554382324,0.5469279289245605,1.007279634475708,1.008091688156128,-2.6387705e-05
256,0.54694664478302,0.5469602942466736,1.007305383682251,1.0081098079681396,0.00015459386
257,0.5462444424629211,0.5462387204170227,1.0073314905166626,1.0081273317337036,3.1467898e-06
258,0.5449457168579102,0.5449102520942688,1.007364273071289,1.0081491470336914,0.0005740174
259,0.5440971255302429,0.544041097164154,1.0074018239974976,1.0081732273101807,0.00041415024
260,0.5435940027236938,0.5435249209403992,1.007436990737915,1.008195161819458,-8.954848e-05
261,0.5422465801239014,0.542148232460022,1.007474422454834,1.0082191228866577,0.00033237928
262,0.5425255298614502,0.5424289107322693,1.0075043439865112,1.0082383155822754,-0.0002807072
263,0.5427843928337097,0.5426892638206482,1.0075335502624512,1.0082577466964722,0.00013601968
264,0.5433880090713501,0.5433002710342407,1.0075623989105225,1.0082777738571167,0.00021832692
265,0.5458627939224243,0.5458188652992249,1.0075873136520386,1.0082945823669434,-9.832482e-05
266,0.5466545820236206,0.5466234683990479,1.0076162815093994,1.0083141326904297,0.0004029675
267,0.5482260584831238,0.5482235550880432,1.0076484680175781,1.0083346366882324,0.0003076123
268,0.5495513081550598,0.5495726466178894,1.0076736211776733,1.0083504915237427,-0.0004890799
269,0.5503222942352295,0.5503562688827515,1.007699966430664,1.0083673000335693,0.00020819303
270,0.5500504970550537,0.5500746369361877,1.007729411125183,1.0083860158920288,0.0004895547
271,0.5478500723838806,0.547826886177063,1.007760763168335,1.0084073543548584,0.00055900146
272,0.5466183423995972,0.5465662479400635,1.0077893733978271,1.008427619934082,5.4813732e-05
273,0.5446351170539856,0.5445414781570435,1.007817268371582,1.008447527885437,6.750496e-05
274,0.5410386323928833,0.5408753156661987,1.007846474647522,1.0084689855575562,0.00019538614
275,0.5382935404777527,0.5380764603614807,1.0078715085983276,1.0084880590438843,-9.674049e-05
276,0.536206066608429,0.5359476804733276,1.0078940391540527,1.0085054636001587,-5.832986e-06
277,0.5341029167175293,0.5338061451911926,1.007916808128357,1.0085221529006958,7.4500924e-05
278,0.5321159362792969,0.5317856073379517,1.0079412460327148,1.0085383653640747,0.00010869479
279,0.5308276414871216,0.5304761528968811,1.0079631805419922,1.0085521936416626,-7.385625e-06
280,0.5277905464172363,0.5273945927619934,1.0079931020736694,1.0085711479187012,0.00014499687
281,0.5249558687210083,0.5245178937911987,1.0080236196517944,1.0085923671722412,0.00049817754
282,0.5215759873390198,0.521089494228363,1.0080560445785522,1.0086146593093872,4.8059817e-05
283,0.5178226232528687,0.5172849297523499,1.008089542388916,1.008636713027954,-7.5220014e-05
284,0.5139917731285095,0.513405442237854,1.0081247091293335,1.0086584091186523,0.00019553019
285,0.5100483894348145,0.5094153881072998,1.0081593990325928,1.008678674697876,-0.00011604803
286,0.5062527060508728,0.505577564239502,1.008194923400879,1.0086991786956787,0.00031796203
287,0.5036569833755493,0.5029582977294922,1.0082252025604248,1.0087171792984009,0.0005041299
288,0.5021893978118896,0.5014864206314087,1.008249044418335,1.0087299346923828,3.0597846e-05
289,0.49975597858428955,0.4990300238132477,1.0082749128341675,1.0087459087371826,-0.00020198306
290,0.497608482837677,0.496866911649704,1.0083012580871582,1.0087611675262451,0.00026186416
291,0.49463337659835815,0.49386632442474365,1.0083332061767578,1.0087796449661255,0.00023962274
292,0.4908252954483032,0.4900239408016205,1.0083686113357544,1.008799433708191,-0.00017342318
293,0.48619532585144043,0.48534977436065674,1.0084079504013062,1.0088220834732056,9.5533294e-05
294,0.4812001883983612,0.4803074598312378,1.008448600769043,1.0088461637496948,0.00018906478
295,0.47556769847869873,0.4746129810810089,1.0084896087646484,1.0088735818862915,9.436329e-05
296,0.46967989206314087,0.46865758299827576,1.0085302591323853,1.0089021921157837,0.0002467935
297,0.46427613496780396,0.4631832540035248,1.0085633993148804,1.008928894996643,-0.00014392249
298,0.4617324471473694,0.4606079161167145,1.008578896522522,1.0089435577392578,-0.00018606891
299,0.45742854475975037,0.45624151825904846,1.0086041688919067,1.008966088294983,0.0002620166
300,0.4550905227661133,0.4538574814796448,1.0086153745651245,1.0089812278747559,-0.00025415758
301,0.45672184228897095,0.4555157721042633,1.008608102798462,1.008979320526123,5.35977e-05
302,0.45793864130973816,0.45675116777420044,1.0086032152175903,1.0089796781539917,5.669058e-05
303,0.4611666202545166,0.46002906560897827,1.0085896253585815,1.0089738368988037,0.0005223852
304,0.46519023180007935,0.4641193449497223,1.0085736513137817,1.0089657306671143,0.0004942618
305,0.4702896773815155,0.4692993760108948,1.008551836013794,1.0089550018310547,0.0005073952
306,0.4764801263809204,0.475582093000412,1.0085195302963257,1.008939266204834,-0.00015444975
307,0.48187848925590515,0.48106250166893005,1.0084911584854126,1.008926272392273,0.00035184115
308,0.48519477248191833,0.48443353176116943,1.0084747076034546,1.0089205503463745,0.00025903614
309,0.4878244698047638,0.4871099889278412,1.0084631443023682,1.0089162588119507,7.774954e-05
310,0.4895678460597992,0.4888915717601776,1.0084598064422607,1.0089150667190552,0.0003596409
311,0.49232983589172363,0.4916977286338806,1.0084543228149414,1.008912205696106,0.00055784086
312,0.4937613308429718,0.4931580126285553,1.0084561109542847,1.008913516998291,0.00014517082
313,0.49613887071609497,0.49556732177734375,1.0084534883499146,1.0089120864868164,0.00012913346
314,0.4986824095249176,0.4981426000595093,1.008452296257019,1.0089105367660522,0.00032795125
315,0.5002616047859192,0.4997389614582062,1.0084526538848877,1.0089123249053955,-2.4630019e-05
316,0.5015606880187988,0.501049816608429,1.0084549188613892,1.008915901184082,0.00031430944
317,0.5045889616012573,0.5041042566299438,1.0084502696990967,1.008913278579712,-5.1345072e-05
318,0.5074333548545837,0.50697261095047,1.0084470510482788,1.0089118480682373,0.0001632843
319,0.509032666683197,0.5085848569869995,1.0084495544433594,1.0089143514633179,0.00025758252
320,0.5081457495689392,0.5076841115951538,1.008462905883789,1.008925199508667,0.0005306615
321,0.5071601271629333,0.5066854953765869,1.0084766149520874,1.008934736251831,-0.00016870591
322,0.5053955912590027,0.504898726940155,1.0084927082061768,1.0089470148086548,0.00018025044
323,0.5030620098114014,0.5025383234024048,1.0085090398788452,1.0089589357376099,-0.0003627806
324,0.5012758374214172,0.5007296204566956,1.0085231065750122,1.008970022201538,0.00016112872
325,0.4982410669326782,0.49766433238983154,1.0085453987121582,1.008985996246338,0.00049932813
326,0.49543964862823486,0.4948350489139557,1.00856614112854,1.0090010166168213,1.0398451e-05
327,0.49035701155662537,0.4897059500217438,1.008596658706665,1.009022831916809,0.00013418426
328,0.4859410524368286,0.48525571823120117,1.0086263418197632,1.009042501449585,0.00032332324
329,0.481831431388855,0.4811175763607025,1.0086538791656494,1.009060263633728,-6.59186e-05
330,0.47774338722229004,0.4769969582557678,1.008681058883667,1.0090794563293457,0.00047920537
331,0.47409576177597046,0.4733261466026306,1.0087063312530518,1.0090960264205933,-7.03948e-05
332,0.47081151604652405,0.4700239598751068,1.0087298154830933,1.009110927581787,1.5880658e-05
333,0.46844416856765747,0.4676544666290283,1.008750557899475,1.0091224908828735,0.00020018875
334,0.465739905834198,0.4649437963962555,1.008772611618042,1.0091346502304077,1.4677924e-05
335,0.46310898661613464,0.4622965157032013,1.008792757987976,1.0091488361358643,0.0004574823
336,0.4609183073043823,0.4600903391838074,1.00881028175354,1.0091623067855835,0.00017763583
337,0.4596066474914551,0.4587709307670593,1.0088236331939697,1.0091737508773804,0.00017495018
338,0.4573322832584381,0.45647647976875305,1.0088412761688232,1.0091872215270996,7.4990574e-05
339,0.45644646883010864,0.45558804273605347,1.0088523626327515,1.0091967582702637,7.987344e-05
340,0.4561256766319275,0.4552711248397827,1.0088613033294678,1.0092051029205322,0.00022854358
341,0.45713478326797485,0.4563167691230774,1.0088688135147095,1.0092085599899292,0.0003526435
342,0.4587652087211609,0.4579901099205017,1.0088728666305542,1.0092099905014038,-2.5003006e-05
343,0.45995691418647766,0.45921754837036133,1.0088787078857422,1.0092124938964844,0.00014261091
344,0.46136659383773804,0.4606674015522003,1.0088845491409302,1.0092142820358276,0.00015856288
345,0.4636312425136566,0.4629799723625183,1.0088859796524048,1.0092136859893799,-5.1330746e-05
346,0.4672435224056244,0.4666593074798584,1.0088844299316406,1.009210228919983,0.00037691486
347,0.47112637758255005,0.47060883045196533,1.0088822841644287,1.0092068910598755,0.0003927843
348,0.47718027234077454,0.4767516255378723,1.0088731050491333,1.0091989040374756,8.938252e-05
349,0.48469793796539307,0.48437216877937317,1.0088603496551514,1.0091888904571533,0.00030108116
350,0.4905898869037628,0.4903416931629181,1.0088508129119873,1.0091818571090698,0.00024745686
351,0.4948567748069763,0.49466195702552795,1.0088443756103516,1.0091768503189087,0.000101006895
352,0.4978766441345215,0.4977169334888458,1.0088425874710083,1.0091739892959595,0.0003752286
353,0.498079776763916,0.49790868163108826,1.008844256401062,1.0091739892959595,0.00028074044
354,0.49859610199928284,0.4984172284603119,1.0088461637496948,1.0091737508773804,-5.7073692e-05
355,0.49915605783462524,0.4989687204360962,1.0088475942611694,1.0091735124588013,-0.00016354094
356,0.49956730008125305,0.4993685185909271,1.0088509321212769,1.0091744661331177,0.00034896404
357,0.4997301399707794,0.49951720237731934,1.008854866027832,1.0091755390167236,-4.446911e-05
358,0.5007964372634888,0.5005863308906555,1.008858323097229,1.0091758966445923,-3.1543845e-05
359,0.5020014047622681,0.5017979145050049,1.0088623762130737,1.0091768503189087,0.00024198607
360,0.5016485452651978,0.501426637172699,1.00886869430542,1.009178876876831,8.7322405e-07
361,0.5029727816581726,0.5027658939361572,1.008874773979187,1.0091800689697266,0.0003466328
362,0.5040171146392822,0.5038228034973145,1.0088833570480347,1.0091826915740967,0.00052524917
363,0.5035179257392883,0.5033078193664551,1.0088938474655151,1.009186863899231,0.00018374348
364,0.5012526512145996,0.500994086265564,1.0089060068130493,1.0091928243637085,0.00011362249
365,0.498508095741272,0.4981953799724579,1.0089191198349,1.0091991424560547,4.565664e-05
366,0.4958037734031677,0.4954383671283722,1.0089319944381714,1.009205937385559,0.00021895109
367,0.4924182593822479,0.4919906556606293,1.0089460611343384,1.0092138051986694,8.481106e-05
368,0.48628878593444824,0.48575493693351746,1.0089664459228516,1.0092270374298096,0.00026190016
369,0.4803794026374817,0.47975054383277893,1.0089870691299438,1.0092400312423706,0.00024095076
370,0.4754127264022827,0.47472450137138367,1.0090078115463257,1.0092495679855347,0.00020541964
371,0.47143200039863586,0.4706999957561493,1.009024977684021,1.0092586278915405,0.00043150777
372,0.46768784523010254,0.4669134318828583,1.009040117263794,1.0092679262161255,-6.615342e-05
373,0.4656408429145813,0.46484124660491943,1.0090487003326416,1.0092746019363403,0.00030844499
374,0.46309468150138855,0.4622580409049988,1.0090584754943848,1.009283423423767,0.00010008
375,0.46206432580947876,0.46122118830680847,1.0090633630752563,1.0092867612838745,-0.0003678067
376,0.46003955602645874,0.4591635763645172,1.0090699195861816,1.0092939138412476,-9.0474525e-05
377,0.4604727625846863,0.4595909118652344,1.0090681314468384,1.0092965364456177,0.00042982504
378,0.4650149941444397,0.46419283747673035,1.0090528726577759,1.0092884302139282,0.00030745496
379,0.4679960310459137,0.46721264719963074,1.0090434551239014,1.0092850923538208,0.00035388907
380,0.4714866876602173,0.4707508087158203,1.009032130241394,1.0092804431915283,0.00015310783
381,0.474323570728302,0.4736246168613434,1.0090224742889404,1.009277582168579,2.7964175e-05
382,0.476118266582489,0.4754423499107361,1.0090157985687256,1.0092766284942627,-0.00021219868
383,0.47897061705589294,0.4783312976360321,1.0090053081512451,1.0092735290527344,1.27882595e-05
384,0.48134922981262207,0.4807406961917877,1.0089976787567139,1.009272575378418,0.0005621673
385,0.48239001631736755,0.481793612241745,1.0089945793151855,1.0092748403549194,0.0001664391
386,0.48293668031692505,0.48235228657722473,1.008995771408081,1.009277582168579,0.00027012062
387,0.4840542674064636,0.4834895730018616,1.008995532989502,1.0092791318893433,8.535185e-05
388,0.48169374465942383,0.48110684752464294,1.009006142616272,1.0092865228652954,-0.00026996975
389,0.4785447418689728,0.4779236614704132,1.009017825126648,1.009294867515564,-0.0002951206
390,0.47441425919532776,0.47374171018600464,1.0090322494506836,1.0093060731887817,0.00017686251
391,0.47170865535736084,0.47100043296813965,1.0090413093566895,1.0093145370483398,3.5484292e-05
392,0.47023117542266846,0.4695098102092743,1.0090488195419312,1.0093203783035278,0.00041510112
393,0.47085851430892944,0.4701468348503113,1.0090478658676147,1.009322166442871,-4.2120795e-05
394,0.4720613658428192,0.47136226296424866,1.0090456008911133,1.009324312210083,0.000585196
395,0.47277384996414185,0.472090482711792,1.009047508239746,1.009326457977295,0.00019935334
396,0.4723721742630005,0.47168678045272827,1.0090522766113281,1.0093311071395874,-7.295159e-05
397,0.4727025628089905,0.4720248878002167,1.00905442237854,1.009333848953247,-8.489664e-05
398,0.4747794270515442,0.4741295874118805,1.0090515613555908,1.0093337297439575,0.00039130694
399,0.47655439376831055,0.4759335219860077,1.009050726890564,1.0093332529067993,-1.7247352e-05
400,0.4775785505771637,0.47697022557258606,1.0090504884719849,1.0093350410461426,-2.0911708e-05
401,0.4779414236545563,0.4773338735103607,1.00905179977417,1.0093389749526978,0.00023627002
402,0.4776739478111267,0.4770573675632477,1.0090546607971191,1.009344458580017,4.0557134e-05
403,0.47747841477394104,0.47685885429382324,1.0090583562850952,1.0093488693237305,-3.7729835e-05
404,0.4772636890411377,0.4766451120376587,1.0090633630752563,1.009352684020996,9.1179725e-05
405,0.47852012515068054,0.4779181182384491,1.009063720703125,1.009353518486023,-5.29362e-05
406,0.48162129521369934,0.48105674982070923,1.0090595483779907,1.0093508958816528,0.00032504863
407,0.48286673426628113,0.4823205769062042,1.0090610980987549,1.0093517303466797,7.7600605e-05
408,0.4836592972278595,0.4831242561340332,1.00906240940094,1.0093529224395752,-0.00029664635
409,0.48553428053855896,0.48501959443092346,1.009061336517334,1.009352684020996,0.0003035864
410,0.48750558495521545,0.4870121479034424,1.009060263633728,1.0093519687652588,1.3620607e-05
411,0.4911944568157196,0.49073296785354614,1.009053111076355,1.0093481540679932,-0.00013259468
412,0.494986355304718,0.4945540428161621,1.0090453624725342,1.0093451738357544,0.0003426767
413,0.4988405108451843,0.49843698740005493,1.0090371370315552,1.0093421936035156,2.1982967e-05
414,0.5027579665184021,0.5023833513259888,1.0090287923812866,1.0093395709991455,8.599408e-05
415,0.5066047310829163,0.5062601566314697,1.0090216398239136,1.009337306022644,0.00014989018
416,0.5113670825958252,0.5110629200935364,1.009012222290039,1.0093344449996948,0.00015933017
417,0.5161252617835999,0.5158661603927612,1.0090042352676392,1.009332299232483,0.00039388344
418,0.5207669734954834,0.5205580592155457,1.0089980363845825,1.0093306303024292,0.00024212127
419,0.5245123505592346,0.5243464112281799,1.008994698524475,1.009329915046692,0.00021683949
420,0.5255957841873169,0.5254319310188293,1.0089941024780273,1.0093305110931396,-3.662169e-05
421,0.525450587272644,0.5252674221992493,1.008995771408081,1.0093327760696411,0.0004046711
422,0.524353563785553,0.5241342782974243,1.0089988708496094,1.0093358755111694,0.0001379468
423,0.5227901339530945,0.5225270986557007,1.009003758430481,1.0093399286270142,0.00027384458
424,0.5171852111816406,0.5168130397796631,1.0090141296386719,1.0093470811843872,-0.00024155181
425,0.5102555751800537,0.5097623467445374,1.009028673171997,1.0093573331832886,0.00043847878
426,0.5059400200843811,0.5053784847259521,1.009037971496582,1.0093637704849243,7.016308e-06
427,0.5037514567375183,0.5031582713127136,1.0090411901474,1.0093669891357422,-3.4305252e-05
428,0.499847412109375,0.4992022216320038,1.0090504884719849,1.0093753337860107,0.00028968364
429,0.49495336413383484,0.4942496716976166,1.0090640783309937,1.0093854665756226,-0.0001871174
430,0.49219751358032227,0.49147698283195496,1.0090723037719727,1.009390950202942,9.1024325e-05
431,0.492570698261261,0.4918912947177887,1.0090723037719727,1.0093903541564941,0.00026399078
432,0.49502262473106384,0.4944162368774414,1.0090655088424683,1.0093867778778076,5.712091e-05
433,0.4978334903717041,0.4973128139972687,1.0090590715408325,1.0093817710876465,-0.00017508237
434,0.5017673373222351,0.5013508200645447,1.0090500116348267,1.0093755722045898,-2.0718355e-05
435,0.5040572285652161,0.5037121772766113,1.0090456008911133,1.0093721151351929,0.00034781234
436,0.5063880085945129,0.5061091780662537,1.0090399980545044,1.0093692541122437,-2.5914655e-05
437,0.5084781050682068,0.5082599520683289,1.0090363025665283,1.0093672275543213,0.00022710639
438,0.5100393891334534,0.5098710656166077,1.009033441543579,1.0093653202056885,-0.00020948151
439,0.5099784731864929,0.5098247528076172,1.009031891822815,1.009364366531372,-0.00014175632
440,0.5068179368972778,0.50661301612854,1.0090330839157104,1.0093653202056885,9.850146e-05
441,0.5039880871772766,0.5037373900413513,1.0090349912643433,1.0093668699264526,0.00023201507
442,0.501278817653656,0.5009862780570984,1.009037971496582,1.009368658065796,8.581552e-05
443,0.49757683277130127,0.49722540378570557,1.0090433359146118,1.009372353553772,0.00030582768
444,0.4939432740211487,0.4935359060764313,1.009048342704773,1.009375810623169,-0.0002490378
445,0.4904559850692749,0.48999884724617004,1.0090538263320923,1.009379267692566,-6.2605584e-05
446,0.48898932337760925,0.48851290345191956,1.0090559720993042,1.0093801021575928,8.532055e-05
447,0.48851796984672546,0.48803550004959106,1.009056806564331,1.0093802213668823,0.00027648767
448,0.4876422882080078,0.4871443510055542,1.009057879447937,1.0093821287155151,0.00013495513
449,0.48713019490242004,0.4866218864917755,1.0090588331222534,1.0093835592269897,3.5803532e-07
450,0.48511767387390137,0.4845825135707855,1.0090644359588623,1.00938880443573,0.00037851068
451,0.4828958511352539,0.4823346436023712,1.0090724229812622,1.0093951225280762,0.00040947337
452,0.4820089340209961,0.4814397394657135,1.0090781450271606,1.0093985795974731,7.115166e-05
453,0.4809938669204712,0.48041924834251404,1.0090852975845337,1.0094020366668701,9.732038e-05
454,0.4814094603061676,0.480840802192688,1.0090882778167725,1.009402871131897,0.00016915216
455,0.4804278314113617,0.4798523485660553,1.0090951919555664,1.0094071626663208,0.00018135764
456,0.4783828556537628,0.477791965007782,1.0091054439544678,1.0094141960144043,0.00024412828
457,0.4783608317375183,0.4777679741382599,1.0091097354888916,1.0094176530838013,0.00036893805
458,0.47895175218582153,0.4783598482608795,1.0091129541397095,1.0094208717346191,0.00057099096
459,0.47860753536224365,0.4780067801475525,1.0091174840927124,1.0094259977340698,-0.00012902293
460,0.48041418194770813,0.4798196256160736,1.0091159343719482,1.0094267129898071,0.00025400944
461,0.48223626613616943,0.4816465675830841,1.009114146232605,1.0094276666641235,0.00023179279
462,0.4841865301132202,0.48360541462898254,1.0091134309768677,1.0094283819198608,0.00035982576
463,0.4861305356025696,0.48556041717529297,1.0091135501861572,1.0094289779663086,0.0002187032
464,0.4892193078994751,0.4886678457260132,1.0091103315353394,1.0094270706176758,0.00010238633
465,0.4913814067840576,0.4908424913883209,1.0091087818145752,1.009426474571228,-0.000231224
466,0.4943598806858063,0.4938386380672455,1.0091044902801514,1.009424090385437,-0.00010677822
467,0.4952383041381836,0.4947205185890198,1.0091060400009155,1.0094259977340698,0.000121659556
468,0.4952625334262848,0.4947454631328583,1.0091108083724976,1.0094293355941772,0.00011699268
469,0.49394461512565613,0.49341967701911926,1.0091190338134766,1.0094352960586548,1.4164369e-05
470,0.4936201870441437,0.4930909276008606,1.0091238021850586,1.009439468383789,8.309772e-05
471,0.4924103319644928,0.4918719232082367,1.009131669998169,1.0094457864761353,0.00030120247
472,0.4924044907093048,0.4918642044067383,1.0091367959976196,1.00944983959198,0.0002824972
473,0.4931924641132355,0.4926561415195465,1.0091404914855957,1.00945246219635,0.0002510274
474,0.49326738715171814,0.4927326738834381,1.0091458559036255,1.009455680847168,-0.00016548738
475,0.49249789118766785,0.4919598400592804,1.0091530084609985,1.0094603300094604,-6.22199e-05
476,0.49094367027282715,0.4904021918773651,1.0091625452041626,1.0094656944274902,-0.00022923587
477,0.4889812469482422,0.48843514919281006,1.009172797203064,1.0094716548919678,6.8167883e-06
478,0.48709896206855774,0.48654916882514954,1.0091822147369385,1.009476900100708,-0.0002769576
479,0.48572731018066406,0.4851762354373932,1.0091899633407593,1.0094811916351318,6.3476284e-05
480,0.48333147168159485,0.48277825117111206,1.0092008113861084,1.0094867944717407,-0.00014015476
481,0.4819549024105072,0.48140284419059753,1.0092092752456665,1.009491205215454,0.00032258124
482,0.4812350273132324,0.4806826412677765,1.0092151165008545,1.0094949007034302,0.00028711426
483,0.48063868284225464,0.48008203506469727,1.0092201232910156,1.0094993114471436,0.00028046384
484,0.4777718484401703,0.4772079288959503,1.009231686592102,1.009507179260254,-0.00012631161
485,0.4754117429256439,0.4748452305793762,1.009243130683899,1.009514331817627,0.00044950913
486,0.4730585813522339,0.4724962115287781,1.0092558860778809,1.0095207691192627,0.00017916286
487,0.47160011529922485,0.4710426330566406,1.0092660188674927,1.009526014328003,0.00036098895
488,0.4712393581867218,0.4706881642341614,1.0092735290527344,1.009529709815979,0.00040277408
489,0.4702101945877075,0.46966469287872314,1.0092830657958984,1.009534478187561,0.00014901049
490,0.46957704424858093,0.46903786063194275,1.0092906951904297,1.009538173675537,-0.0001895403
491,0.46831801533699036,0.46778422594070435,1.0093003511428833,1.0095430612564087,0.00035227052
492,0.4686693549156189,0.4681401550769806,1.0093051195144653,1.0095455646514893,0.00020597412
493,0.47124189138412476,0.47072163224220276,1.0093040466308594,1.0095442533493042,3.3553188e-05
494,0.4741515815258026,0.4736424684524536,1.009302020072937,1.0095419883728027,-0.00012643143
495,0.4783814549446106,0.47788894176483154,1.0092971324920654,1.0095373392105103,0.00018134926
496,0.48367127776145935,0.4832000434398651,1.0092895030975342,1.0095309019088745,0.00016438538
497,0.4886370301246643,0.4881899058818817,1.009283185005188,1.0095248222351074,0.00012234286
498,0.49304404854774475,0.4926205575466156,1.0092780590057373,1.0095199346542358,0.00025323048
